ward_code,period,median_price
E05006649,Dec 2001,137000.0
E05006634,Dec 2001,122500.0
E05006643,Dec 2001,167975.0
E05010783,Dec 2001,177500.0
E05006651,Dec 2001,120000.0
E05009363,Dec 2001,205000.0
E05006644,Dec 2001,175000.0
E05006645,Dec 2001,180000.0
E05006646,Dec 2001,180000.0
E05009364,Dec 2001,142000.0
E05009365,Dec 2001,102500.0
E05010781,Dec 2001,195000.0
E05006652,Dec 2001,118000.0
E05010922,Mar 2002,89000.0
E05010923,Mar 2002,94000.0
E05010924,Mar 2002,83500.0
E05010925,Mar 2002,104997.5
E05010921,Mar 2002,90000.0
E05010930,Mar 2002,180450.0
E05010932,Mar 2002,135000.0
E05011349,Mar 2002,122500.0
E05012969,Mar 2002,195000.0
E05010933,Mar 2002,136000.0
E05010934,Mar 2002,163000.0
E05010928,Mar 2002,105000.0
E05012968,Mar 2002,129950.0
E05010926,Mar 2002,128950.0
E05010929,Mar 2002,180000.0
E05011348,Mar 2002,164000.0
E05006546,Mar 2002,96750.0
E05006547,Mar 2002,189995.0
E05006548,Mar 2002,135000.0
E05006545,Mar 2002,114750.0
E05006549,Mar 2002,135000.0
E05006550,Mar 2002,134000.0
E05006552,Mar 2002,147750.0
E05006568,Mar 2002,175000.0
E05006566,Mar 2002,184750.0
E05006563,Mar 2002,137750.0
E05006561,Mar 2002,110000.0
E05006556,Mar 2002,167500.0
E05006558,Mar 2002,148000.0
E05006567,Mar 2002,220000.0
E05006553,Mar 2002,180000.0
E05006555,Mar 2002,156000.0
E05006564,Mar 2002,175000.0
E05006559,Mar 2002,160725.0
E05006551,Mar 2002,180000.0
E05006565,Mar 2002,300975.0
E05006562,Mar 2002,160000.0
E05006560,Mar 2002,295000.0
E05006557,Mar 2002,130000.0
E05009733,Mar 2002,171250.0
E05009734,Mar 2002,95500.0
E05009735,Mar 2002,147250.0
E05009736,Mar 2002,157500.0
E05011712,Mar 2002,274750.0
E05011704,Mar 2002,265000.0
E05009751,Mar 2002,190000.0
E05009743,Mar 2002,270000.0
E05011708,Mar 2002,185000.0
E05012853,Mar 2002,236000.0
E05011702,Mar 2002,115000.0
E05011710,Mar 2002,139950.0
E05011711,Mar 2002,153000.0
E05012854,Mar 2002,249950.0
E05011703,Mar 2002,117975.0
E05011705,Mar 2002,241250.0
E05009749,Mar 2002,144950.0
E05011701,Mar 2002,198000.0
E05009740,Mar 2002,125995.0
E05011707,Mar 2002,297500.0
E05009742,Mar 2002,203500.0
E05009754,Mar 2002,141000.0
E05012974,Mar 2002,120000.0
E05012978,Mar 2002,131750.0
E05012980,Mar 2002,175000.0
E05012972,Mar 2002,157250.0
E05011719,Mar 2002,193000.0
E05009755,Mar 2002,130000.0
E05009757,Mar 2002,129950.0
E05009769,Mar 2002,199000.0
E05011714,Mar 2002,190000.0
E05012970,Mar 2002,143950.0
E05012975,Mar 2002,137500.0
E05009770,Mar 2002,149950.0
E05012976,Mar 2002,185000.0
E05012992,Mar 2002,184000.0
E05011715,Mar 2002,172000.0
E05011717,Mar 2002,183000.0
E05011718,Mar 2002,229950.0
E05012973,Mar 2002,138000.0
E05012971,Mar 2002,130000.0
E05009771,Mar 2002,196250.0
E05012977,Mar 2002,168975.0
E05012979,Mar 2002,130000.0
E05011713,Mar 2002,162000.0
E05006627,Mar 2002,179005.0
E05006628,Mar 2002,220000.0
E05006629,Mar 2002,153995.0
E05006637,Mar 2002,127500.0
E05006650,Mar 2002,151000.0
E05006642,Mar 2002,177500.0
E05010782,Mar 2002,175000.0
E05006653,Mar 2002,165000.0
E05006638,Mar 2002,141000.0
E05006639,Mar 2002,158500.0
E05006640,Mar 2002,172500.0
E05006647,Mar 2002,145000.0
E05006632,Mar 2002,129995.0
E05006648,Mar 2002,136950.0
E05006649,Mar 2002,140500.0
E05006634,Mar 2002,123500.0
E05006643,Mar 2002,167000.0
E05010783,Mar 2002,183000.0
E05006651,Mar 2002,128500.0
E05009363,Mar 2002,205000.0
E05006644,Mar 2002,177500.0
E05006645,Mar 2002,180000.0
E05006646,Mar 2002,174000.0
E05009364,Mar 2002,146000.0
E05009365,Mar 2002,105000.0
E05010781,Mar 2002,195000.0
E05006652,Mar 2002,119250.0
E05010922,Jun 2002,93000.0
E05010923,Jun 2002,99000.0
E05010924,Jun 2002,88500.0
E05010925,Jun 2002,109950.0
E05010921,Jun 2002,91000.0
E05010930,Jun 2002,179475.0
E05010932,Jun 2002,143975.0
E05011349,Jun 2002,129000.0
E05012969,Jun 2002,185000.0
E05010933,Jun 2002,142000.0
E05010934,Jun 2002,157500.0
E05010928,Jun 2002,111750.0
E05012968,Jun 2002,137225.0
E05010926,Jun 2002,136500.0
E05010929,Jun 2002,178750.0
E05011348,Jun 2002,164400.0
E05006546,Jun 2002,107000.0
E05006547,Jun 2002,187995.0
E05006548,Jun 2002,138750.0
E05006545,Jun 2002,117000.0
E05006549,Jun 2002,142250.0
E05006550,Jun 2002,140000.0
E05006552,Jun 2002,151000.0
E05006568,Jun 2002,177500.0
E05006566,Jun 2002,185000.0
E05006563,Jun 2002,146375.0
E05006561,Jun 2002,115000.0
E05006556,Jun 2002,166495.0
E05006558,Jun 2002,153500.0
E05006567,Jun 2002,250000.0
E05006553,Jun 2002,180000.0
E05006555,Jun 2002,165500.0
E05006564,Jun 2002,178000.0
E05006559,Jun 2002,165000.0
E05006551,Jun 2002,192500.0
E05006565,Jun 2002,302000.0
E05006562,Jun 2002,170000.0
E05006560,Jun 2002,291750.0
E05006557,Jun 2002,139000.0
E05009733,Jun 2002,183500.0
E05009734,Jun 2002,108950.0
E05009735,Jun 2002,147750.0
E05009736,Jun 2002,165500.0
E05011712,Jun 2002,318312.5
E05011704,Jun 2002,298250.0
E05009751,Jun 2002,194300.0
E05009743,Jun 2002,282500.0
E05011708,Jun 2002,190500.0
E05012853,Jun 2002,237000.0
E05011702,Jun 2002,121500.0
E05011710,Jun 2002,155750.0
E05011711,Jun 2002,156000.0
E05012854,Jun 2002,253750.0
E05011703,Jun 2002,125000.0
E05011705,Jun 2002,242500.0
E05009749,Jun 2002,148000.0
E05011701,Jun 2002,215000.0
E05009740,Jun 2002,132000.0
E05011707,Jun 2002,269500.0
E05009742,Jun 2002,200000.0
E05009754,Jun 2002,145000.0
E05012974,Jun 2002,121950.0
E05012978,Jun 2002,134000.0
E05012980,Jun 2002,190000.0
E05012972,Jun 2002,171475.0
E05011719,Jun 2002,195000.0
E05009755,Jun 2002,152000.0
E05009757,Jun 2002,139000.0
E05009769,Jun 2002,232500.0
E05011714,Jun 2002,205000.0
E05012970,Jun 2002,146500.0
E05012975,Jun 2002,154000.0
E05009770,Jun 2002,144500.0
E05012976,Jun 2002,190530.0
E05012992,Jun 2002,184000.0
E05011715,Jun 2002,179000.0
E05011717,Jun 2002,182500.0
E05011718,Jun 2002,280000.0
E05012973,Jun 2002,148995.0
E05012971,Jun 2002,136500.0
E05009771,Jun 2002,190000.0
E05012977,Jun 2002,168975.0
E05012979,Jun 2002,140000.0
E05011713,Jun 2002,162000.0
E05006627,Jun 2002,183000.0
E05006628,Jun 2002,200000.0
E05006629,Jun 2002,146000.0
E05006637,Jun 2002,144000.0
E05006650,Jun 2002,152500.0
E05006642,Jun 2002,186000.0
E05010782,Jun 2002,168750.0
E05006653,Jun 2002,168000.0
E05006638,Jun 2002,139000.0
E05006639,Jun 2002,162500.0
E05006640,Jun 2002,192500.0
E05006647,Jun 2002,149000.0
E05006632,Jun 2002,132911.0
E05006648,Jun 2002,144000.0
E05006649,Jun 2002,149995.0
E05006634,Jun 2002,123000.0
E05006643,Jun 2002,172725.0
E05010783,Jun 2002,180000.0
E05006651,Jun 2002,130750.0
E05009363,Jun 2002,255000.0
E05006644,Jun 2002,191000.0
E05006645,Jun 2002,197000.0
E05006646,Jun 2002,190000.0
E05009364,Jun 2002,157000.0
E05009365,Jun 2002,105000.0
E05010781,Jun 2002,205000.0
E05006652,Jun 2002,128000.0
E05010922,Sep 2002,98250.0
E05010923,Sep 2002,107750.0
E05010924,Sep 2002,90000.0
E05010925,Sep 2002,115000.0
E05010921,Sep 2002,95000.0
E05010930,Sep 2002,198500.0
E05010932,Sep 2002,149997.5
E05011349,Sep 2002,135000.0
E05012969,Sep 2002,209000.0
E05010933,Sep 2002,154000.0
E05010934,Sep 2002,179500.0
E05010928,Sep 2002,117975.0
E05012968,Sep 2002,139950.0
E05010926,Sep 2002,139000.0
E05010929,Sep 2002,194450.0
E05011348,Sep 2002,172250.0
E05006546,Sep 2002,112000.0
E05006547,Sep 2002,177995.0
E05006548,Sep 2002,142000.0
E05006545,Sep 2002,137500.0
E05006549,Sep 2002,149950.0
E05006550,Sep 2002,140000.0
E05006552,Sep 2002,157250.0
E05006568,Sep 2002,200000.0
E05006566,Sep 2002,185000.0
E05006563,Sep 2002,148250.0
E05006561,Sep 2002,120500.0
E05006556,Sep 2002,186875.0
E05006558,Sep 2002,168500.0
E05006567,Sep 2002,275500.0
E05006553,Sep 2002,190000.0
E05006555,Sep 2002,180000.0
E05006564,Sep 2002,200250.0
E05006559,Sep 2002,175700.0
E05006551,Sep 2002,200500.0
E05006565,Sep 2002,300000.0
E05006562,Sep 2002,179000.0
E05006560,Sep 2002,280500.0
E05006557,Sep 2002,146000.0
E05009733,Sep 2002,194000.0
E05009734,Sep 2002,134250.0
E05009735,Sep 2002,174500.0
E05009736,Sep 2002,185000.0
E05011712,Sep 2002,300000.0
E05011704,Sep 2002,249675.0
E05009751,Sep 2002,225000.0
E05009743,Sep 2002,292500.0
E05011708,Sep 2002,210000.0
E05012853,Sep 2002,241000.0
E05011702,Sep 2002,130000.0
E05011710,Sep 2002,181000.0
E05011711,Sep 2002,171500.0
E05012854,Sep 2002,270000.0
E05011703,Sep 2002,134950.0
E05011705,Sep 2002,245000.0
E05009749,Sep 2002,159950.0
E05011701,Sep 2002,218975.0
E05009740,Sep 2002,140000.0
E05011707,Sep 2002,335000.0
E05009742,Sep 2002,216250.0
E05009754,Sep 2002,145000.0
E05012974,Sep 2002,129950.0
E05012978,Sep 2002,150000.0
E05012980,Sep 2002,183000.0
E05012972,Sep 2002,180000.0
E05011719,Sep 2002,197000.0
E05009755,Sep 2002,163100.0
E05009757,Sep 2002,150975.0
E05009769,Sep 2002,249000.0
E05011714,Sep 2002,242500.0
E05012970,Sep 2002,145100.0
E05012975,Sep 2002,185000.0
E05009770,Sep 2002,159950.0
E05012976,Sep 2002,195995.0
E05012992,Sep 2002,225000.0
E05011715,Sep 2002,198000.0
E05011717,Sep 2002,196000.0
E05011718,Sep 2002,325000.0
E05012973,Sep 2002,136500.0
E05012971,Sep 2002,146000.0
E05009771,Sep 2002,210000.0
E05012977,Sep 2002,169950.0
E05012979,Sep 2002,156000.0
E05011713,Sep 2002,182500.0
E05006627,Sep 2002,182500.0
E05006628,Sep 2002,225000.0
E05006629,Sep 2002,150977.5
E05006637,Sep 2002,150000.0
E05006650,Sep 2002,156550.0
E05006642,Sep 2002,210000.0
E05010782,Sep 2002,175000.0
E05006653,Sep 2002,185000.0
E05006638,Sep 2002,165750.0
E05006639,Sep 2002,169950.0
E05006640,Sep 2002,192500.0
E05006647,Sep 2002,168000.0
E05006632,Sep 2002,130000.0
E05006648,Sep 2002,146500.0
E05006649,Sep 2002,155000.0
E05006634,Sep 2002,126000.0
E05006643,Sep 2002,174500.0
E05010783,Sep 2002,197500.0
E05006651,Sep 2002,134000.0
E05009363,Sep 2002,262500.0
E05006644,Sep 2002,225000.0
E05006645,Sep 2002,202000.0
E05006646,Sep 2002,195150.0
E05009364,Sep 2002,185000.0
E05009365,Sep 2002,106747.5
E05010781,Sep 2002,292000.0
E05006652,Sep 2002,138125.0
E05010922,Dec 2002,106500.0
E05010923,Dec 2002,115500.0
E05010924,Dec 2002,97000.0
E05010925,Dec 2002,124950.0
E05010921,Dec 2002,109950.0
E05010930,Dec 2002,210500.0
E05010932,Dec 2002,165000.0
E05011349,Dec 2002,137250.0
E05012969,Dec 2002,211250.0
E05010933,Dec 2002,157500.0
E05010934,Dec 2002,215000.0
E05010928,Dec 2002,126000.0
E05012968,Dec 2002,143000.0
E05010926,Dec 2002,150000.0
E05010929,Dec 2002,208475.0
E05011348,Dec 2002,186500.0
E05006546,Dec 2002,114500.0
E05006547,Dec 2002,180000.0
E05006548,Dec 2002,145000.0
E05006545,Dec 2002,155000.0
E05006549,Dec 2002,159950.0
E05006550,Dec 2002,150000.0
E05006552,Dec 2002,172250.0
E05006568,Dec 2002,210000.0
E05006566,Dec 2002,185500.0
E05006563,Dec 2002,148250.0
E05006561,Dec 2002,127500.0
E05006556,Dec 2002,201750.0
E05006558,Dec 2002,178975.0
E05006567,Dec 2002,275000.0
E05006553,Dec 2002,196000.0
E05006555,Dec 2002,189950.0
E05006564,Dec 2002,210000.0
E05006559,Dec 2002,185000.0
E05006551,Dec 2002,204000.0
E05006565,Dec 2002,310000.0
E05006562,Dec 2002,190000.0
E05006560,Dec 2002,325000.0
E05006557,Dec 2002,155000.0
E05009733,Dec 2002,194000.0
E05009734,Dec 2002,137975.0
E05009735,Dec 2002,188000.0
E05009736,Dec 2002,190000.0
E05011712,Dec 2002,300000.0
E05011704,Dec 2002,249475.0
E05009751,Dec 2002,248250.0
E05009743,Dec 2002,298750.0
E05011708,Dec 2002,224500.0
E05012853,Dec 2002,240000.0
E05011702,Dec 2002,134950.0
E05011710,Dec 2002,197000.0
E05011711,Dec 2002,184000.0
E05012854,Dec 2002,270000.0
E05011703,Dec 2002,142500.0
E05011705,Dec 2002,248500.0
E05009749,Dec 2002,170000.0
E05011701,Dec 2002,223500.0
E05009740,Dec 2002,140000.0
E05011707,Dec 2002,345000.0
E05009742,Dec 2002,201275.0
E05009754,Dec 2002,145000.0
E05012974,Dec 2002,130000.0
E05012978,Dec 2002,155000.0
E05012980,Dec 2002,196000.0
E05012972,Dec 2002,185500.0
E05011719,Dec 2002,197000.0
E05009755,Dec 2002,167500.0
E05009757,Dec 2002,159475.0
E05009769,Dec 2002,250000.0
E05011714,Dec 2002,234499.5
E05012970,Dec 2002,144975.0
E05012975,Dec 2002,185250.0
E05009770,Dec 2002,181177.5
E05012976,Dec 2002,205000.0
E05012992,Dec 2002,225000.0
E05011715,Dec 2002,203000.0
E05011717,Dec 2002,200000.0
E05011718,Dec 2002,337500.0
E05012973,Dec 2002,136500.0
E05012971,Dec 2002,149950.0
E05009771,Dec 2002,210000.0
E05012977,Dec 2002,178000.0
E05012979,Dec 2002,165000.0
E05011713,Dec 2002,229500.0
E05006627,Dec 2002,209000.0
E05006628,Dec 2002,225000.0
E05006629,Dec 2002,163000.0
E05006637,Dec 2002,155000.0
E05006650,Dec 2002,159000.0
E05006642,Dec 2002,261500.0
E05010782,Dec 2002,174000.0
E05006653,Dec 2002,187500.0
E05006638,Dec 2002,165750.0
E05006639,Dec 2002,174950.0
E05006640,Dec 2002,195000.0
E05006647,Dec 2002,171750.0
E05006632,Dec 2002,158995.0
E05006648,Dec 2002,149950.0
E05006649,Dec 2002,159995.0
E05006634,Dec 2002,132000.0
E05006643,Dec 2002,186000.0
E05010783,Dec 2002,186000.0
E05006651,Dec 2002,135000.0
E05009363,Dec 2002,262500.0
E05006644,Dec 2002,239500.0
E05006645,Dec 2002,211250.0
E05006646,Dec 2002,200000.0
E05009364,Dec 2002,186000.0
E05009365,Dec 2002,107995.0
E05010781,Dec 2002,284500.0
E05006652,Dec 2002,143500.0
E05010922,Mar 2003,109250.0
E05010923,Mar 2003,119725.0
E05010924,Mar 2003,100000.0
E05010925,Mar 2003,129000.0
E05010921,Mar 2003,110000.0
E05010930,Mar 2003,217000.0
E05010932,Mar 2003,170000.0
E05011349,Mar 2003,148975.0
E05012969,Mar 2003,225000.0
E05010933,Mar 2003,160000.0
E05010934,Mar 2003,224500.0
E05010928,Mar 2003,129995.0
E05012968,Mar 2003,143500.0
E05010926,Mar 2003,157250.0
E05010929,Mar 2003,225000.0
E05011348,Mar 2003,199500.0
E05006546,Mar 2003,119950.0
E05006547,Mar 2003,185000.0
E05006548,Mar 2003,155000.0
E05006545,Mar 2003,160000.0
E05006549,Mar 2003,166750.0
E05006550,Mar 2003,168000.0
E05006552,Mar 2003,183000.0
E05006568,Mar 2003,220000.0
E05006566,Mar 2003,208000.0
E05006563,Mar 2003,162500.0
E05006561,Mar 2003,133500.0
E05006556,Mar 2003,217500.0
E05006558,Mar 2003,182250.0
E05006567,Mar 2003,287500.0
E05006553,Mar 2003,205000.0
E05006555,Mar 2003,192000.0
E05006564,Mar 2003,220000.0
E05006559,Mar 2003,190000.0
E05006551,Mar 2003,215000.0
E05006565,Mar 2003,350000.0
E05006562,Mar 2003,205000.0
E05006560,Mar 2003,329500.0
E05006557,Mar 2003,163000.0
E05009733,Mar 2003,215000.0
E05009734,Mar 2003,149500.0
E05009735,Mar 2003,190000.0
E05009736,Mar 2003,200000.0
E05011712,Mar 2003,345000.0
E05011704,Mar 2003,265000.0
E05009751,Mar 2003,249500.0
E05009743,Mar 2003,290000.0
E05011708,Mar 2003,223000.0
E05012853,Mar 2003,247500.0
E05011702,Mar 2003,137950.0
E05011710,Mar 2003,199950.0
E05011711,Mar 2003,194000.0
E05012854,Mar 2003,280000.0
E05011703,Mar 2003,145000.0
E05011705,Mar 2003,246000.0
E05009749,Mar 2003,175000.0
E05011701,Mar 2003,240000.0
E05009740,Mar 2003,145000.0
E05011707,Mar 2003,338000.0
E05009742,Mar 2003,222500.0
E05009754,Mar 2003,149950.0
E05012974,Mar 2003,135000.0
E05012978,Mar 2003,165000.0
E05012980,Mar 2003,196000.0
E05012972,Mar 2003,190500.0
E05011719,Mar 2003,222500.0
E05009755,Mar 2003,169950.0
E05009757,Mar 2003,165000.0
E05009769,Mar 2003,250000.0
E05011714,Mar 2003,246000.0
E05012970,Mar 2003,154000.0
E05012975,Mar 2003,192750.0
E05009770,Mar 2003,179995.0
E05012976,Mar 2003,213662.5
E05012992,Mar 2003,225000.0
E05011715,Mar 2003,215627.5
E05011717,Mar 2003,202500.0
E05011718,Mar 2003,345000.0
E05012973,Mar 2003,140000.0
E05012971,Mar 2003,154950.0
E05009771,Mar 2003,218000.0
E05012977,Mar 2003,184750.0
E05012979,Mar 2003,171250.0
E05011713,Mar 2003,230000.0
E05006627,Mar 2003,232500.0
E05006628,Mar 2003,230000.0
E05006629,Mar 2003,163000.0
E05006637,Mar 2003,154225.0
E05006650,Mar 2003,164750.0
E05006642,Mar 2003,280000.0
E05010782,Mar 2003,187500.0
E05006653,Mar 2003,185000.0
E05006638,Mar 2003,167500.0
E05006639,Mar 2003,177500.0
E05006640,Mar 2003,200750.0
E05006647,Mar 2003,175000.0
E05006632,Mar 2003,184995.0
E05006648,Mar 2003,159950.0
E05006649,Mar 2003,163997.5
E05006634,Mar 2003,136500.0
E05006643,Mar 2003,204795.0
E05010783,Mar 2003,191000.0
E05006651,Mar 2003,137000.0
E05009363,Mar 2003,265000.0
E05006644,Mar 2003,237250.0
E05006645,Mar 2003,211500.0
E05006646,Mar 2003,210000.0
E05009364,Mar 2003,194000.0
E05009365,Mar 2003,108000.0
E05010781,Mar 2003,292000.0
E05006652,Mar 2003,147000.0
E05010922,Jun 2003,117500.0
E05010923,Jun 2003,132000.0
E05010924,Jun 2003,105000.0
E05010925,Jun 2003,134000.0
E05010921,Jun 2003,114000.0
E05010930,Jun 2003,246250.0
E05010932,Jun 2003,170000.0
E05011349,Jun 2003,157500.0
E05012969,Jun 2003,245000.0
E05010933,Jun 2003,160000.0
E05010934,Jun 2003,231250.0
E05010928,Jun 2003,138000.0
E05012968,Jun 2003,139950.0
E05010926,Jun 2003,168000.0
E05010929,Jun 2003,235000.0
E05011348,Jun 2003,200000.0
E05006546,Jun 2003,127500.0
E05006547,Jun 2003,196000.0
E05006548,Jun 2003,172000.0
E05006545,Jun 2003,170000.0
E05006549,Jun 2003,177000.0
E05006550,Jun 2003,175000.0
E05006552,Jun 2003,196250.0
E05006568,Jun 2003,238000.0
E05006566,Jun 2003,235000.0
E05006563,Jun 2003,155000.0
E05006561,Jun 2003,136000.0
E05006556,Jun 2003,226000.0
E05006558,Jun 2003,191000.0
E05006567,Jun 2003,292500.0
E05006553,Jun 2003,215000.0
E05006555,Jun 2003,194975.0
E05006564,Jun 2003,231000.0
E05006559,Jun 2003,200000.0
E05006551,Jun 2003,223500.0
E05006565,Jun 2003,382500.0
E05006562,Jun 2003,215000.0
E05006560,Jun 2003,352500.0
E05006557,Jun 2003,169000.0
E05009733,Jun 2003,223500.0
E05009734,Jun 2003,147000.0
E05009735,Jun 2003,211500.0
E05009736,Jun 2003,202000.0
E05011712,Jun 2003,335000.0
E05011704,Jun 2003,292000.0
E05009751,Jun 2003,270000.0
E05009743,Jun 2003,290000.0
E05011708,Jun 2003,216750.0
E05012853,Jun 2003,245500.0
E05011702,Jun 2003,143000.0
E05011710,Jun 2003,198000.0
E05011711,Jun 2003,200000.0
E05012854,Jun 2003,275000.0
E05011703,Jun 2003,148000.0
E05011705,Jun 2003,275000.0
E05009749,Jun 2003,185000.0
E05011701,Jun 2003,242250.0
E05009740,Jun 2003,151750.0
E05011707,Jun 2003,335000.0
E05009742,Jun 2003,240000.0
E05009754,Jun 2003,167000.0
E05012974,Jun 2003,142650.0
E05012978,Jun 2003,176500.0
E05012980,Jun 2003,192475.0
E05012972,Jun 2003,192000.0
E05011719,Jun 2003,220000.0
E05009755,Jun 2003,167500.0
E05009757,Jun 2003,172500.0
E05009769,Jun 2003,271878.0
E05011714,Jun 2003,247500.0
E05012970,Jun 2003,165000.0
E05012975,Jun 2003,195000.0
E05009770,Jun 2003,195000.0
E05012976,Jun 2003,245000.0
E05012992,Jun 2003,227000.0
E05011715,Jun 2003,204000.0
E05011717,Jun 2003,220000.0
E05011718,Jun 2003,319000.0
E05012973,Jun 2003,140000.0
E05012971,Jun 2003,156000.0
E05009771,Jun 2003,220000.0
E05012977,Jun 2003,193000.0
E05012979,Jun 2003,175500.0
E05011713,Jun 2003,223500.0
E05006627,Jun 2003,225000.0
E05006628,Jun 2003,250000.0
E05006629,Jun 2003,180500.0
E05006637,Jun 2003,161250.0
E05006650,Jun 2003,170000.0
E05006642,Jun 2003,278500.0
E05010782,Jun 2003,206250.0
E05006653,Jun 2003,192500.0
E05006638,Jun 2003,167500.0
E05006639,Jun 2003,181000.0
E05006640,Jun 2003,221500.0
E05006647,Jun 2003,202000.0
E05006632,Jun 2003,198995.0
E05006648,Jun 2003,180000.0
E05006649,Jun 2003,175687.5
E05006634,Jun 2003,144975.0
E05006643,Jun 2003,214500.0
E05010783,Jun 2003,215000.0
E05006651,Jun 2003,144000.0
E05009363,Jun 2003,249975.0
E05006644,Jun 2003,213500.0
E05006645,Jun 2003,226000.0
E05006646,Jun 2003,223600.0
E05009364,Jun 2003,205000.0
E05009365,Jun 2003,118000.0
E05010781,Jun 2003,289000.0
E05006652,Jun 2003,152997.5
E05010922,Sep 2003,121975.0
E05010923,Sep 2003,144975.0
E05010924,Sep 2003,115000.0
E05010925,Sep 2003,139000.0
E05010921,Sep 2003,117750.0
E05010930,Sep 2003,249950.0
E05010932,Sep 2003,178000.0
E05011349,Sep 2003,163500.0
E05012969,Sep 2003,245000.0
E05010933,Sep 2003,161000.0
E05010934,Sep 2003,238500.0
E05010928,Sep 2003,141000.0
E05012968,Sep 2003,139740.0
E05010926,Sep 2003,172000.0
E05010929,Sep 2003,235000.0
E05011348,Sep 2003,215000.0
E05006546,Sep 2003,132250.0
E05006547,Sep 2003,208000.0
E05006548,Sep 2003,177500.0
E05006545,Sep 2003,172000.0
E05006549,Sep 2003,181000.0
E05006550,Sep 2003,175000.0
E05006552,Sep 2003,205000.0
E05006568,Sep 2003,242000.0
E05006566,Sep 2003,252395.0
E05006563,Sep 2003,174000.0
E05006561,Sep 2003,140000.0
E05006556,Sep 2003,237500.0
E05006558,Sep 2003,202000.0
E05006567,Sep 2003,325000.0
E05006553,Sep 2003,215000.0
E05006555,Sep 2003,193500.0
E05006564,Sep 2003,234500.0
E05006559,Sep 2003,206000.0
E05006551,Sep 2003,232500.0
E05006565,Sep 2003,385000.0
E05006562,Sep 2003,215000.0
E05006560,Sep 2003,360000.0
E05006557,Sep 2003,171000.0
E05009733,Sep 2003,225000.0
E05009734,Sep 2003,131500.0
E05009735,Sep 2003,230000.0
E05009736,Sep 2003,202000.0
E05011712,Sep 2003,362500.0
E05011704,Sep 2003,305000.0
E05009751,Sep 2003,270000.0
E05009743,Sep 2003,272500.0
E05011708,Sep 2003,235000.0
E05012853,Sep 2003,250000.0
E05011702,Sep 2003,147500.0
E05011710,Sep 2003,197500.0
E05011711,Sep 2003,194000.0
E05012854,Sep 2003,279475.0
E05011703,Sep 2003,149475.0
E05011705,Sep 2003,275000.0
E05009749,Sep 2003,189475.0
E05011701,Sep 2003,249950.0
E05009740,Sep 2003,160000.0
E05011707,Sep 2003,338000.0
E05009742,Sep 2003,247250.0
E05009754,Sep 2003,175000.0
E05012974,Sep 2003,151000.0
E05012978,Sep 2003,186500.0
E05012980,Sep 2003,200000.0
E05012972,Sep 2003,193000.0
E05011719,Sep 2003,246250.0
E05009755,Sep 2003,170750.0
E05009757,Sep 2003,178500.0
E05009769,Sep 2003,296878.0
E05011714,Sep 2003,235000.0
E05012970,Sep 2003,170750.0
E05012975,Sep 2003,192500.0
E05009770,Sep 2003,198420.0
E05012976,Sep 2003,244750.0
E05012992,Sep 2003,238000.0
E05011715,Sep 2003,205000.0
E05011717,Sep 2003,205000.0
E05011718,Sep 2003,275000.0
E05012973,Sep 2003,148000.0
E05012971,Sep 2003,160000.0
E05009771,Sep 2003,220000.0
E05012977,Sep 2003,205000.0
E05012979,Sep 2003,171497.5
E05011713,Sep 2003,222000.0
E05006627,Sep 2003,232500.0
E05006628,Sep 2003,271000.0
E05006629,Sep 2003,189950.0
E05006637,Sep 2003,167500.0
E05006650,Sep 2003,193000.0
E05006642,Sep 2003,285000.0
E05010782,Sep 2003,206250.0
E05006653,Sep 2003,199750.0
E05006638,Sep 2003,165475.0
E05006639,Sep 2003,186000.0
E05006640,Sep 2003,240125.0
E05006647,Sep 2003,172000.0
E05006632,Sep 2003,208500.0
E05006648,Sep 2003,202500.0
E05006649,Sep 2003,190000.0
E05006634,Sep 2003,153500.0
E05006643,Sep 2003,224500.0
E05010783,Sep 2003,207500.0
E05006651,Sep 2003,154000.0
E05009363,Sep 2003,275000.0
E05006644,Sep 2003,213750.0
E05006645,Sep 2003,235000.0
E05006646,Sep 2003,241750.0
E05009364,Sep 2003,205000.0
E05009365,Sep 2003,125995.0
E05010781,Sep 2003,280000.0
E05006652,Sep 2003,154500.0
